leader,epoch,num_slots
apySoL1xCcCH6owdwZv8r8PWVyCHkGTGTHm5PCxsR3E,668,156
7rJbC48rxYNb8ieLg8e9v2Jjm6vwMNTZra4hSnFChGuY,668,48
3Q8GcTR6gUpFjSwjRuN6Bqy73xuJQHPKceuoDq8v18DC,668,32
ACE1vZHybM5UXYupDkG3P3BoeQSo6JNFhMJ5ZP8Pfe6D,668,24
CLdRznGdzSXqpAu3SNbYiaiXeDfbe3hJ7ZikFKybsSdX,668,52
ETWk442PcDzWbvpnYTwdsvisvYTieakjzyRDxx9pbxBj,668,28
HpszAuiaoGoZXfvuZds3gtVQ2ywV76eREHBGyyQovMhy,668,40
8GLRbAstsabZuZUx73AoyfGi1FRCWSUhRgMugFyofEz7,668,304
HW4zorvt6xDwhU36RqjcWNwU8YMj9tiqnAafBKW4cqV,668,16
b8ThsbsARWyjqWrBdU9JNFhXg8ZAjDaJtaqXXzy1sRS,668,472
BiF9ZbQht1TgHwWEcrbMQFt37aLEPpNvXWAyd7SuqhpR,668,44
EWoL98D6ZsVjsTxx1dipex6tZJot4DUpcWtN7cNAYsyz,668,16
5ikB9XZNVsjwKb6hHT3FS3So1Z1SrDvU5yaniWEQyDEG,668,6068
6xz2hw8jSQ87Db97U7Z9QQfWUBNgw5Hih2Zbn5TWCiGC,668,144
7hMD4oMmGT4GsS4DfBKzJ75wSjDhgu2pvcazbvoKPrNs,668,32
5zuNci3TV79w6zLoJZzbZujMvkVZb2FcSPhgv9aT24AK,668,72
8zCvn46T3E4hoQfixpn29kGQcECTqGGkoLXhPTYBu6eR,668,40
GXdrhTwKXsoeMdUrrUpW5CaB9hgy5Eb9zZAzwHZCGywL,668,36
nymsHergYedT9CJMgtGMvqXUTGcbs5o3MiWTJUbqTGY,668,204
DaVvfMfKshGMtCTrDnsdiGj1FhdCVCJSTjRRwuZgZy5C,668,40
CcLocgmBiGiFGL9S85dG1Q8BY3vSXVJ76nJKYfdAj3Ud,668,28
AtcXisDWd3TWvgV74UzEM55xgMGHTrmYx8FVZz343EoH,668,44
FACb6bbTDRBHCK999V8ox8jga5JBnt1r3vvzmAYAMv2o,668,204
7knvB4bbqHCKuNp3ef2hJWdwqoH6WAUi55NQt6LdRfkx,668,184
8oDxJmtcfVyDsrwSwaUuTBDwDpm1utk5SXneGByFKn6u,668,68
HbidP4hpQdwhkzrxder3x3VNPt6DQnE25gFG46napD2p,668,1968
forb5u56XgvzxiKfRt4FVNFQKJrd2LWAfNCsCqL6P7q,668,340
ACvL73V4GNnxPVfZ7K89jCrYurLyzpEuE9qirjvh2Xmi,668,20
A4hyMd3FyvUJSRafDUSwtLLaQcxRP4r1BRC9w2AJ1to2,668,5436
EdGevanA2MZsDpxDXK6b36FH7RCcTuDZZRcc6MEyE9hy,668,220
sandyAcb7unf4DCYzjtAJrVT9ZqofBGH9xfY5DWC2a9,668,112
F81SEGvZfu7TsugY9vo356ay8UsNxVVjCF1t8ebft2P3,668,28
4NJni8eC5AS8u18pyUHwmVcqb7mLF7DbRTvBopVj8Ptu,668,16
FYjejVMGsaN3v8fo33xfDxQxiDEdxw73KqgPymcLorY7,668,44
Gctz3akopD6MtJdqYcGDAjqLKkghD465UjwhmYG6rJ6t,668,36
DCdTPyDbXNHrmdv4ZyPPzEfY4mPAqH4hDPtowAteoNgv,668,68
GqHhyk2qVfcd6epF3dft9kZVR32z4edtZyjkp2BvFXUt,668,40
JDNEkqjDDDMHb6qF8toRdg5geXkMXp4mD9hA42qn9zVh,668,28
FrZeANddjGk97f5F1GyDTPfqCAv6MyPe2UyegQCHBAHr,668,100
N55CrumveNQrXFn9oL4xkFDB9K8q5PxwrYaAomrxemz,668,64
2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd,668,204
mrgn4sJJu5GBa5wbKyjuASzhyCifvcedGoLtpKjB3Wf,668,1456
J3jZnDWMNHiQVuVDRM1PhYfFRMWwMEAMark2oiwQMzcu,668,256
sTepQGoReJq2tBKStL19DT6nnGHcGiAvFjyYaokLyuM,668,528
ECeaWy82CxpeJQr3EG3XNmYXc9NrVeWDH5ag9Lt6TPVR,668,40
FyrwfMaomErzqrFUXMjCJ7mA4u81DsiDdrzC3MJD6d4j,668,252
sirFnPFFHr9b13UcWmKoeVfJfTpS8U1zhEmkn64nmMu,668,24
8SoTWVJtTAs32Yb4E1N74yPX6fTs2pY15rdPrkF6UvUB,668,160
dmMwc4RazLHkvDZYrWAfbHQ6cViAvNa5szCJKaiun8S,668,40
3RhXeDMrtvvW4ekKoYCnuRYa3Qe1eAYzhLjaSREJ6fKE,668,44
77xRWv8Z3kaQpD9K3Den7YWJ7sxsf1KTnw5MdcM7Gtnw,668,24
AYTzhcFH5JcPz71wRz4pV9iJu7cCRchD12q6fpx2fCtM,668,24
CQaFuTVTBQCcSpqjMUjdpfgeygbMPVJhobHxV5FitDFu,668,112
EtfaPcTB9xt4QD4ixdmffU7SLYraKXnDM6YMxpgoaz1o,668,64
GwHH8ciFhR8vejWCqmg8FWZUCNtubPY2esALvy5tBvji,668,48
6XjxbDk9epumcbnsq35NVGytzb5b9aHPodWpNnfUKaC5,668,20
5ZjxMYBbnKd4VFxLjAChSWMTeQ96147HnxZvQJxUseHV,668,84
2B5wMmBQkMHu9V5JbUyJuf2mJJUU286qKPsZzvQQjTNQ,668,52
hyp3Eo67t6FgeuWg5Qxbeme8NPXJPXXdKT4iJ4DsLf2,668,164
24xpPUt82of7pcmy3qDvRQjCfaj7DaEiM3D4UDEYr3y4,668,28
55Bp7VEw2WgTRNpK1diKKo9y29edeUm4kmzUaLUJn6t5,668,176
DaHuNTwBvgAFcJsp2KVfNRnwMuATaRvBnuKFjaqVi12J,668,60
FCWkGAHDWK41ANjiaoPudkCZRkvTecaEkoZQugezUnpr,668,184
4yR5uFMdBqxAJivLBz5hS5ooEdjgCkegjKBYzkCui3Pp,668,44
5yRbBQY5ZKe7VcuuwCS8wVvMfcq41gNctbdhK781Joep,668,76
UUcsYKGXbrecWLTNn4LK1N21Px1Ra5c3VsFJzAtzZPk,668,48
2kVZVTY8FMRZ3WuHzyqNz8qd4Ytbba9f9DaesUm5WLvR,668,40
3raZLZE6gqVDAHDqTkJfQ8eWPAMZpWgKLJP3TZKD5iVh,668,60
9iqwMmPW157gJog4p21kVZBKEyCMB47hadyjYfebNgJh,668,36
3rqEEEGjHRyndHuduBcjkf17rX3hgmGACpYTQYeZ5Ltk,668,76
fishfishrD9BwrQQiAcG6YeYZVUYVJf3tb9QGQPMJqF,668,380
vvvvbtDs9HsdsE6NskZMnb1RA6muoud1ChQuiF9QhSM,668,12
AVZ4FNgAd17BXjRBRLLwAsMgnoL42bPFnLzPHvZe2vb9,668,220
J9GZMuGa6LMDW6wMRerpkv2myqPnjNGSaRB5Z3KsNi3f,668,64
TiMxX1yasS4CiGyRcnn7sy9T2fvaNdFpkf8tFDhhDkG,668,304
8Q7K2irCbYfEG5ZWyBceiytbL1u977gXqw7UaHZ55Awo,668,248
9hNj1a8xDtWsBzDWv8kk3yosBhT7UcohLEuV72ZJ4QZs,668,36
mrgn3H4uBbKAWBjdFKSGks3SpLm4q8YaRxUCMGa5ZBY,668,1656
6qfpcN1G71zJW4oC3d7qzSkHanqzJCZmdJHCGsXGEsof,668,72
GhbLaU2UufzND9bCTi3hS9iRAvHcGs1JqMhnq8USrKL5,668,28
mint13XHZSSxtgHuTSM9qPDEJSbWktpmpM4CZxeLB8f,668,668
sbidYi7fbif6qNsMpwBKvyF5DKcLCbjaegpADsKqNux,668,108
57DFXC69mwmZ3iMSD8aPifiAbygJbkWdcXLziJVszwDr,668,132
3vy1pGehGjcvQDwccTDNSXHzfCoi6szdR11jcAdJ1rMq,668,48
Ee4qAkGpWJ76W8nwpqVH92upDrNhzpv6dihAFxwMHrjw,668,48
BXAxLMMMUNYfC1z166VjWHR3WjTmqzLxB837o5ghmRtH,668,932
DbnMbtAJJeGePLgg1Xy2Bq71amFtLbbVCMdxEywdcSev,668,36
A31PGH4i5xGn7SHWpsQRhpBYUwanRuqNrHBp8bSeCSEr,668,40
PULSARKCJTG5xMoJTxaKHtVzr9H4Kv84haZnnewArAG,668,168
Ed9WjPnZfAXsPttcqxMwj94qsuXVRyBsyXnDkxFva2Zv,668,56
85yWeD3e2iKHKse2zGcXTj6fcJ7gQ4NwYZDT3au9d7ai,668,32
icex1C6pnZxznQWiHZZANjGU8nZ8kNquFnjyY7XXrXE,668,104
AopYZ35QJ3V2dxie66TB8SGcaKNoCyRnn5Jf37WS6KiS,668,16
A2ebRyFqKWC414hsBdUwaWiC8YKY43xzUbUf3cYhfYNk,668,60
J5AsxaHfWn6KpEcPRT9EZ9szvEMBQeHRe947UeaMPG3z,668,28
4RLcStbSkt5S1Xm4mStup6N13PGyAfAWy7Vs5d7yJRnY,668,24
GPHrLJNBeFDkHEChoN6CyHFLroen7jVU3HBmJQXvqGQa,668,20
6LCpzSkg3Ud1SpCnsYtmByWiiW6tcjSPNmJQmFGQcwaL,668,200
6PvHaibtZhuba14dzbhGFJRASYX3Ka2oviRzSbXV2wYC,668,308
Dzx9VhgpYJ3yco99soB2SY9Cs3CAA7wVx2dHAFEfkYMM,668,36
3hsiTfAvGGPxUdrEoaKfdju7Jypm6YDLFZcZ6dJXGvmT,668,164
8bDP7mZsx6Z1pZbRoMtzj5AXaqoyBLqEfgAi157AnKJX,668,224
FUiUtbEoUVbtghgftxJwQackskGkW7MPbLFMQzHzsfb2,668,32
HJJH3tokNTy4FwEg2vABnbyUt3s51kyfL3pH26zTZqhp,668,48
WUNoB9YQXmXXRcJsjY1G8PfVag5aAfnyGmFd6YwJVwp,668,176
RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM,668,1504
ALExMyZvVZQmVbKJSVDufcHCkxxA5byPBZcrAiJa6ctE,668,36
4ZeGdzfAb8FyyocXDVunniemtuGyPjY43M6pjMQEd2Y8,668,24
bcZxRSozXDb61a77rxL6n9yumsbatqC7RFmZ8Xi5K8V,668,76
DCE4yhedQgUHQhC9wh1FoZqaw5nUah4KiW636EvsJL74,668,52
9hQqNe3DQTiwhspatewA8EXhz12e6sq5UJVJ2qNRwnTf,668,204
EQhTjikb1L2jvxsCaSW2o2TuRXh4Do6HzBEWCxpeM44W,668,248
8iiLHGgCq66zEgcLJqQypJSKRMbXGYsNF7pwH3UdNskU,668,48
B6v1XojHEAjwn7LB5tjdejyjNNQXWZv4KDAcBzxyjBAB,668,44
5SF4Ep9uJDZ8KBB3yvxqMBvxEyCV5gmLUqzw7nhG8HcK,668,16
DfnVD7TYqsEAYDto2NyYYXMwAowoFYmJNyxJ9bAWuKgQ,668,52
3GAsD6Rxr3oKFYFvXRHaUAd45ZYSAaSy7kbaPnuYfnT2,668,24
BM3HeTqJyYnZ8cnTFFFZUe79FzixzUL4hZNCdcQYg2it,668,60
8o5FeotCKdFVExGXscJXUQeNREFe1uZ9PRgvQztrpAUi,668,40
CbcGAKWLadLFUddypS57Q4TTb7KDDvXjHYtaR7ZdVUCp,668,36
3ARtLeVB83RoGAwRot8dh74pc2uqbPi6JwbkwDzqk91m,668,28
31GGcXa8K47viSJMSk1thwPWbuF1vBY9tijL5wH8FoYM,668,140
3SkE34PVeGck2ArEffFKjihrQgURsvnoTAhitsNXNzXd,668,2856
EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,668,5756
HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,668,14404
DvSMQm6DQqL6wJGZURVRj9koVeRMS7tCeTQNtVCnSYtV,668,312
HrM8x5Xn6ugoHqfLc7MCr8K7D34Z3NBc1TcuohCJ2ksz,668,44
CYkkaM5KwoxaFtZcximkm1DFYnABdiUUUvJg1WURDRsh,668,112
J87afqF2bDQQLTQpks4SdF7hXPr96SPTdJ28UJXXWr9N,668,36
DChRyhfTosLADCyHj1JU69geyrWm4ov2SYyNkqMN9qgp,668,36
EUVBn58XXTX9RBTm1R7Wd8n8JkvBMQfc9uSn5wPhbdBL,668,40
GkENwt1ckLtrNe2XBkizxLo6npPPh9WZqsgeHgDGf1hK,668,72
DRCEj2QaVTig7koAEFQLEThzPkE2v6KMQuTaFtc4khGH,668,52
anaURk6xNjBeGx4DtocUYwoohg45zqEtQBijdBWRnQV,668,76
EGEWM1gcMKcZzgtwxzRP9qrKsRQ9WMNmJA7Q6CjY8sVC,668,48
2nZFRYFgX8A2YVCawmbjuL4zSE6LSt5o7ZEHupB5rZBQ,668,136
DTvHtb9Y9H9xdwcwpmmAsRcfqgx3RV8BSDFYScLpgqT6,668,44
96XWbKem84optM8RLHhc8EYJQG8CCWA8F6oqWMPHDweN,668,44
3Ws2kxmhUKMV32fSV1FZH6PurvoEFNx2xXZbzcdirtbe,668,36
5kDUMbzxvNeZmTsfihooJkgnFX71wgP1H8jjeXncRBsu,668,32
8RsF3KMu7YE2U9uugX7WRSUg8Szj9cc3shBCaV4HXNzV,668,32
AgG8obWYeVY6nSkPYqDHXfssxdcG68GkuBikkearYRv1,668,72
97MtLX5ajrR319PH8iLnctBpaLFoT3TNuUAtZfZaEn7U,668,36
3fHDpgV7GG2fRirqYNFvAUfH5BnbQnRYDqeJBpVFKm8s,668,256
2mimK1Dr2PPRnT1Vkw1ozFj5rNDxHxswZhUhmef4tq8e,668,20
WENqavduvNNv1LbwCJPRDr4ZmrdvdfF2SZNrKTAV7pm,668,228
BDJiPdixR1QR3KZJgUCsE3UoNMYbWLLVbuVhb1biiRyg,668,28
BJu6CLyEP2M5Fvj88DF7ZcJYhs9qb2FYBBrVKwrFYoQk,668,428
q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,668,10260
DZKTNGR3r4Akj3G42ReZatKhkmgEXoZjk5Ed2tFwRyqm,668,40
49j9bnkdgVNxLwsZ9h88sPR5MYEmsUyKrrJ6ZW8ijBrb,668,36
2uxEHizFmmnLekKG2LZJwxNabhpymEYfdVCpgDxjt87m,668,236
4e2KvSCgot2RGXsExfY48NdfykQSjgozV5FAXv13bUn1,668,12
FniyXWNu3EXWX9fXubLpFcDJ4h4T8VDCJEXCwVY2wFRh,668,32
D8kuk3qEiVBGwYkuMGKfBDwuRi6jjRkzjAZg45fdaRLx,668,124
9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,668,3780
2oygbVMTfRmUykKM7ZnRiPs2RRnX1TpdTy1LhH2rxF18,668,124
FXfNZwnDQxNR3NVHzA3Xpctzey7AUmgz5YvWTHiUActw,668,16
nSGZ3tv2UhskkPqiB666yDVj7PTi9qKgDqvjHyw5JgM,668,140
8fp2i8jhVcspsXUcHMQAnfQknT9nmuxFASdv6kV2FkwU,668,244
FyLVPAKkgdAy8Gn9jnFYN5yjC1ubQWRkw2EHt2UnC8uA,668,92
31yTzM6jWsuMkfmhNZkYGTPLDaiAQ3vYDZHEwjb5uRRq,668,32
FzQqaDStQQHs52YKeCnDovwSqvyZBCgs2kJcmvoFZwaS,668,3152
Spiky3mMSLHGhffuEhYR7ptMNZ8NddddwrTjki4VhWk,668,60
5Regk6KStwEfFUMs5hLixNwBtC476Ww7ag5MxrimzbrA,668,28
mds1rTnYxwsqrYuzzPitGst7NxfpYaP6YCDY3BgQKGd,668,40
7ZSVbdE4gTWq7rh8d6a22LoMmSCHNB45aBtnHD5C5bUc,668,36
STA5dMZHibCkLtWGXmEADpdkR8VRkGTJf1gTSMyJ1YU,668,344
A24hx1Tn8KdhJaDLRozmZ6QtE2TYVwPLdrfR4v95JLRx,668,52
DohaxzeUj6ma9shCykxGxi7FbWnMyW9hzNjwQjZHEDV7,668,44
simpRo1FrQYGa1moicfgnPDp6KyE38d4gYrZzhjXYJb,668,192
4zYgFH4jYZovXJRCug3nwtH9MWGmmfjuXyqwLw6uMgSR,668,208
9HiuHYVDnoQz7xdL2NFmZdv6S2jYNUQxGg7taDwrZ3gy,668,48
9J2PT4gSpxc3pWbnKH5shvXTazcwVpA5XbnF6yAfuFG4,668,60
3Urw79qk7EoFoxwPurb8j3RiSK21pcP1mSVe1q7HGXbk,668,36
A27mmHqiVZRh5R4jNJksfnHj1RoJTNMFiKhbMSBTu5Ja,668,36
Bs1AYgU6v6MiKivhpNpHnU9VePJAfdeC1yC3FuRaBWNa,668,400
C2kQjjHM1JTVSUxxsEAHwuKpKkWYgAiAb4JMfv1S628n,668,36
wiFDeRHa4zcPvrZzdrnBEYCWAjMTjnV2vBgQeCpWSa9,668,16
4pc3MP7VM6J7HF7B4TF3NRhP6ayExjcitiAb8wB63Jvi,668,40
GoeW4aFK4dGoekJySgUynWDxBZiQJqm8GDAF4H53tDK9,668,5656
AnKWYWA1zktynzWqPC5KQFYWrTEWNny2CAHbAVU9zSXT,668,40
3hXhY28qCTKSQpamv4RoukhRkAQRszRjV1DY2Lebebrf,668,24
7NU7hg2LyMeu7yE1zWGoCf5EU2LzFeeVaGKG4QnQko4U,668,52
3WFvZucjXgtpPQNZQxgET3sHAPrEwbnXTpqGjVzcV1Gg,668,52
CmHAicGXp6boDhgp7Kb1JbPcvf7GstyK2yMyMxZY2pKU,668,48
FXrzBb4KBTiQsVdSprYtKE4nZUvQWc7rgG5Z2BF9mUXd,668,28
HwaKxcFVuVXnqNwN5FyZ8uLy3qAX1Tctpjgk8rexzi8C,668,48
7HMHSdQkjDwz9Q5zAhEy83uzW3XHJchjdpMYapKXcKt5,668,220
D7hwgGRTr1vaCxzmfEKCaf56SPgBJmjHh6UXHG3p12bB,668,36
DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,668,8840
4VzD3vmbydV8kCFsJrcfd86bU7ea8VdGjwxqUaPAaoPc,668,56
HwN6eoEe9N3kwHi66hpQDBMFPk6ASQGthWKPX5MZmisp,668,156
9xsgKAU3pyKZZddPXdh5wLRqjdw2Fc93BL41JszhEpZz,668,36
DQCriUSqyokJw5gA7snLqXhscRc1a7wNdgkt2ZsmK7Yd,668,68
C5G5FfLmhhcY4oGJ7vmXT472BU7LixPiVofNbs5Nyv2T,668,108
HuxezmVRF3Dokr23jXmtUVoR12g4Cw1VCvwb8KAP9M4o,668,28
GmCxjmjKZoaKN1DKunbYq8RCYib94Nm3sHyncFfofaF5,668,928
TRUMPdBAv1xG1BeuiYMbeqCzySBVpkPtw2bfL8x2GJA,668,8
6h9jyRgfpmgXNyaWpbDpbxbCoF56WEbzsruhMwDn2om4,668,32
CDGnuRy1sg55dCxJWJ3VSUrrriwaokVTNHaPLKBaABLV,668,32
GX6kCVtpvFTGsedV72nK5K6VzY1bTCvqFmrtHkuZHGsX,668,56
AfixFcaayCMtTt9s8kg8Nrm12D37yHU1J9ePDRphSof8,668,28
CAN9K3yvj96kpP8hVJvf77ATPHFhEMumqPrutRebXVDi,668,84
GUvKxvTWHXcy6o1e3WQnzE4vExVYgKiZJ8oBMqrqd27B,668,56
DPPs7JQC9gbzUnRJTXUanmQDeMEonqsy4WrC7qPjDXsg,668,32
phz1CRbEsCtFCh2Ro5tjyu588VU1WPMwW9BJS9yFNn2,668,132
8tYSjYcvK22bG4DQvcBzvbsHzCQB7JCuijwbQmkBGKys,668,32
6m8Dbox8xfp4iB1FWonNaLnJWm871QRUCY3UifD571qA,668,32
AMukCLCr52XxsEjXoDxKKxjNg4FpnsReXNaQx8aR6DJF,668,412
CKwRED4NttAKmB4D2aos4uQqXqH1QehRoZLdRkyjLdGm,668,56
8c9dYBdnCy5446dbf23ZyenuJRSDqATCXN6DXgKGErLw,668,176
5AsoSeQtLoN8eLsf3wKrR3LwxHME4sTBGR6dpTCP1k3H,668,60
GnZB2GTH8KJKqU3L4tR42a7BnKXxvgS9rerGMAszNCp,668,28
4JTfCRjd6SzZdoKqdvStHvaKHBYCe9iENAnG4iDTrGW2,668,52
D4r6Rcua2L7nHHhdaiZe2k2bTfPg2WQqcNYpG6bugvCG,668,524
HMWXfjaeSHhww1wvdBhqhHVP9v96mFB4LJ9xP2MXbDGH,668,36
4t2m68yq7z4WycsdEsNt862rvSPDn4SGmc3H5eJXCrYF,668,36
3Y2LS1jKhP76J3emMXgpmJnCc2HuaCGihFNp1UdbUu1m,668,48
CiR8HNCfkjtcongPmP2DRdZPnFgjSbN5gsXdjmsXXHcB,668,72
F5q2LhC4246qJwKN8anB9UPCKQAtvpoEpxZ8uiw4fsgz,668,36
AT87gxXLzzzsW8oEhmcBPwYnDAstVctQkZNfuHLQn4hW,668,32
zeroT6PTAEjipvZuACTh1mbGCqTHgA6i1ped9DcuidX,668,72
2iXZmNQmmgE5ZeTQ1GMhhYGDqDr2BiqdEu3DbGJDo8MA,668,28
DGy99kucsjADVPu1rw5WU44M8gsnpDnsWsKsbX2DQWYL,668,64
9j7JiFdRtcenL3dBgRQRaiS8khGaxSUozrCmKdAfnmjh,668,24
CpNnGGhgVATJAbzHUXdrcGfpPiGuZyPka4QUmH7YgavX,668,152
GXbz6pX6TKWv3XhQYpjJt2hg9Jjo1wZ2r7coV7AeK42f,668,48
HzrEstnLfzsijhaD6z5frkSE2vWZEH5EUfn3bU9swo1f,668,1724
ExnG6VdMubFJfrB7qereo3YxUMyeZvTuZUVKfv7R1YZD,668,128
3Mu44NfrRVMaruMfp4cDFphbyqw4emcPEXasJvy65Nes,668,44
6aiX7kVpUovCpbrLsMzG92qHcyhBrFcviDWHn2VzYYGB,668,32
Fa17nmHFt62kmerRQNGtgVWDxnuf7UD3PY2eeFfhpz2t,668,52
AeeZHtYLEVhW6YdCSsu5CDTVfarEprZzbm45NB94K6MT,668,28
E7ioUmS7mgmd8rHg4jKYeCE7i1cwNJN68BePFt5nhXB7,668,88
3B2mGaZoFwzAnWCoZ4EAKdps4FbYbDKQ48jo8u1XWynU,668,788
34Eegy89hWD8HskhX8GzkkrEgdWDAAsTd5ZPKPHs6pBN,668,24
BhwrctpZCQqwZHFHhgsnZkZG3btSwAg5aBtDPVDzQriG,668,76
317qtuGJuJpFX7pYd3WhRCEwqKMjHmnA7ea7YemxpE5b,668,60
cybi55ebub37HZW9YmRaLh59Lh3kqaLTsEBQwW6vFkC,668,40
AaapDdocMdZQaMAF1gXqKX2ixd7YYSxTpKHMcsbcF318,668,908
3MVdbyD3niYjAj1uskREY5UsxqNj4nvPHn8fCMahdM71,668,20
6raveA75oXyPeEckX6u8iCFi34EByvrKLPgLC2Hobgrn,668,28
GSTampk6BJRKSDkzhaMM49R7qRx98MTPYYWvKbp83XKc,668,2676
DDnAqxJVFo2GVTujibHt5cjevHMSE9bo8HJaydHoshdp,668,1700
8A4EdAdJ5NkEH9waDUEhKay8TBGHX3RTu3NEDXKCR9ib,668,92
BTHhx7ckenRvXmL9sd34UQiNRU3txCYDma5ASfA8sfN5,668,28
Garx8JMpBAhJhLyci6KySLbqCFCHLuxUNqDXs96Xgw2b,668,56
EnizqkyVhbnMiQLwECv3fXydJvkoFzMjrdVtdpFWxNQt,668,48
Cn6VUkPFnFjJTg7bWdX72mvX6W2rqg15sNSvRugVNmFd,668,44
5WgvknZoXna3Fm8qiAmi2D4sZg6u1iyCWNXWxhAc9p4B,668,188
CBUGET5PnvLc3HvEeFYj64iTvdKhYV6pujTPDdDh785K,668,324
GqDCbnafLmKkdqiqf278jDLXqjjZMB2sViZQtR82jPUf,668,36
CJtJMo1bwttF5nq2noEk8YbbUikXWWAHtEYuqVbtNen2,668,60
Gf4rQifKzAHznUdtbFumy1MTwGX5ApgwnkxUUvEaEzWC,668,28
74NLx5y1Fo1kXXs9ATMPM1beCqRVw4d4zU2htktWQoCi,668,320
7XSCAfoJ11zrQxonjbGZHLUL8tqpF7yhkxiieLds9mdH,668,88
FB2Wa9wJgT8WnZqbUAdPVvoqSwzofboZepRWWoH4UAgv,668,16
HaLanfo94ezLc3JZ55qqxr7W3qbe1PprJyv2uEtriEqN,668,924
GCqxq3qUCMRAyhDLsXKQtAPmHH4jyaKCf4ur9S9sLxwM,668,44
HcZvwZ83PfjrQDiq3GLHxisTs17aGURs6bJ2LwtmL4qv,668,24
FbYX2uN573G5WsgiPdHU6fS5PNUyjdXfGfpZNkYUuT4k,668,2700
BmJrvjSqEnXC4wEAAQgscQMUWYjp9yTNW73nzZum4DmG,668,36
LytENd5zY8d2nG1o5r4oz1CX5oHv1W13HkMmPgo8MUg,668,76
5TqMpx4wDLRn7qNaNxJ1bsznrqAhF9meoxcpdY2Bc6Es,668,36
73hojLdq1vZDSxeVQEqVFJ4iwLngdvEJPEpEHkSdv6BZ,668,132
B3uXszjkQfWAhs5eBSPvoapddJGuBN32ncNFi7CMjmYD,668,32
HSZfYvEn8VnrBsR5Ner7iWWbUcRvLsv1EMeLndnbhPgY,668,44
cvCspZCYMsymAqK3FEVL7iVq3zxa6KnkAYPCugA7PXa,668,32
HnwMGBAw5PxaX56eSYc969MorEy2NzEMPLkmBkdnJmeq,668,40
iggyroq4YSBgSfmruSxuz3uj7dZvnsFXyZFXYcYy3FR,668,4
2vRvja1nwPE8AFscyYXH5rhYqjbZGMMgTc3D2NgECYus,668,32
stacheBmGG5zMKuetUevAbc4m4dLbve1VPcpSur3voH,668,76
Xrh9LuJJSNWfN686vGbj7kYT9gvrchufFo64KHNqxA8,668,72
SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos,668,32
JDBk7ADMifX7iEAQtUW41WUsPYvrC75sJm9GCYNqnw7a,668,44
DXPk4iAzYboXAy2nqg475hMycGXJACoga5LqmfJXM2hB,668,100
ACTGYsH7bHbaSP7z9N86oLPHBThAELbGfTboc1VoFeZz,668,72
2fFev6gBMMzfUzbSdVnnSzNXG9W9iZ9UNZuWpPKJKKjC,668,176
8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w,668,320
61QB1Evn9E3noQtpJm4auFYyHSXS5FPgqKtPgwJJfEQk,668,224
A4b399d7Q9g51qvSHdHpNSnSfDsdP1wZCg45KpNeHGdn,668,52
F5NgZ5RtJW6fcDTcsYjSo8DgksbWx3mh4Ms2igbhHQTC,668,172
AEAJtnjjB19XFreJH21UP8rfd12f9kxMmngwZG3tGXbP,668,248
RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz,668,436
E5zpFqkvA3kMjCAgiGVmDkq2HmnZq4TZJbJ4AdJwhdC8,668,156
HawKru8biWFAvyjvqHagCjmjX1ycb8htoGeC8YYMyZc7,668,20
AEHqTB2RtJjegsR2ePjvoJSm6AA5pnYKWVbcsn6kqTBD,668,2248
8tw4e29txix1jX4vq4oBL9oEL675XzSsGAKYm1UG81s1,668,44
FxE69xVkPAUYh3Y2QCHJVWwVB8x1F3wbHnfKGoUvXn81,668,140
CpuDNi3iVoHXbaT8gHpzKe6rqeBasoYjEKi21q7NRVJS,668,180
pGUjdSpmoYcNwY4SVfnMtQxDc6W4eyUjyu3FhArgucg,668,56
Monw2QtDNSdUdsKqCvY7yKekGuHUPNmrQ4UUQAqJAjA,668,8
BR1aTt4ZZUCwWJDkSYf1hqkYJjo7Mb7Ar8iVTkeSwUB8,668,64
CHikKUoYJDqFK5mPPtQ4ip63n4DZbsz9gMEGJ6a3t3o,668,72
CpgSfd6QUoBw1267rTtJoZhELqC5q7isKLojBifSbNEE,668,28
EWARp8Syq8cTWGWHtP5LT9fKAn5GvXfSCH8LfAwpgQ6m,668,24
HwDqYfPnp956giyXf1kGFHkUdj6Uu7UyoPSNn1Ku2j5F,668,48
2hUq3Ma9FCLm9jtkHbd5V4QdeYLvwEGubHZ1JwfSe49J,668,112
5A8wwE5c2ND3H4ECwgpcPV28Gu9N1YjkvHTY4a1dm1EN,668,40
5L6SdhTp7QsJHrQAxHRQ2NEH4AfCApBKDgPwuF8F9Exf,668,36
